ID,Age,Overall,Potential,Value,Wage,name,nationality,position,overall,age,hits,potential,team,Latitude,Longitude
231410,18,69,86,2200000.0,24000.0,Brahim,Spain,RW|LW,74,20,33,86,Real Madrid ,40.0,-4.0
234994,25,69,73,975000.0,4000.0,Ratón,Spain,GK,68,27,1,72,R. Zaragoza ,40.0,-4.0
177906,30,69,69,1000000.0,8000.0,Danilo Soddimo,Italy,LM|CM|CAM,66,32,0,66,Pisa ,42.83,12.83
244466,24,69,76,1200000.0,4000.0,Diego Caballo,Spain,LB,68,26,0,71,Albacete BP ,40.0,-4.0
179698,33,69,69,400000.0,9000.0,Leandro Grimi,Argentina,LB|CB,66,35,1,66,Club Atlético Huracán ,-34.0,-64.0
201971,32,69,69,825000.0,5000.0,Akihiro Ienaga,Japan,RM|CAM,71,34,1,71,Kawasaki Frontale ,36.0,138.0
215283,25,69,72,1100000.0,3000.0,César,Brazil,CB,71,27,0,73,Santa Clara ,-10.0,-55.0
228595,23,69,77,1300000.0,11000.0,Grischa Prömel,Germany,CDM|CM,71,25,0,76,1. FC Union Berlin ,51.0,9.0
231667,26,69,72,1300000.0,2000.0,Daniel Cataño,Colombia,CAM,69,28,0,69,Deportes Tolima ,4.0,-72.0
244467,23,69,76,1100000.0,1000.0,Ondrej Kolár,Czech Republic,GK,76,25,2,81,SK Slavia Praha ,49.75,15.5
190195,28,69,69,750000.0,4000.0,Mamadou Samassa,Mali,GK,74,30,0,74,Sivasspor ,17.0,-4.0
229108,29,69,69,1000000.0,1000.0,Jhon Pérez,Colombia,LM|CAM,69,32,0,69,Atlético Bucaramanga ,4.0,-72.0
238068,20,69,78,1600000.0,8000.0,Marco Richter,Germany,RM|LM|RW,74,22,1,82,FC Augsburg ,51.0,9.0
217845,23,69,78,1600000.0,9000.0,Andrew Hjulsager,Denmark,RM|LM|CAM,69,25,0,71,KV Oostende ,56.0,10.0
226805,27,69,70,1000000.0,4000.0,Axel Sjöberg,Sweden,CB,67,29,0,68,Columbus Crew SC ,62.0,15.0
238837,29,69,70,925000.0,3000.0,Manuel Fernández,Uruguay,CB,70,31,0,70,Audax Italiano ,-33.0,-56.0
183797,30,69,69,750000.0,4000.0,Vincent Muratori,France,LB|CB,63,32,1,63,AS Nancy Lorraine ,46.0,2.0
186101,29,69,69,825000.0,4000.0,Even Hovland,Norway,CB,70,31,0,70,Rosenborg BK ,62.0,10.0
208630,25,69,71,1100000.0,3000.0,Dominik Furman,Poland,CDM|CM,70,28,2,70,Wisla Plock ,52.0,20.0
208631,27,69,70,1200000.0,4000.0,Filip Starzynski,Poland,CM|CAM,70,29,0,70,Zaglebie Lubin ,52.0,20.0
223223,28,69,69,1000000.0,8000.0,Kévin Vandendriessche,France,CDM|CM,70,30,1,70,KV Oostende ,46.0,2.0
167159,32,69,69,600000.0,3000.0,Steffen Hagen,Norway,CB,69,34,0,69,Odds BK ,62.0,10.0
232951,23,69,72,1300000.0,5000.0,Hiroto Nakagawa,Japan,ST|CAM,64,25,0,67,Shonan Bellmare ,36.0,138.0
244727,28,69,69,1100000.0,12000.0,Léandre Tawamba,Cameroon,ST,74,30,0,74,Al Taawoun ,6.0,12.0
202489,24,69,73,1300000.0,2000.0,Dimitri Bisoli,Italy,CM|CAM,73,26,3,75,Brescia ,42.83,12.83
235513,22,69,76,1500000.0,9000.0,Silvère Ganvoula,Congo,ST,71,24,0,78,VfL Bochum 1848 ,-1.0,15.0
224251,23,69,76,1100000.0,8000.0,Robin Zentner,Germany,GK,75,25,1,79,1. FSV Mainz 05 ,51.0,9.0
224507,27,69,69,1100000.0,2000.0,Andrea Schenetti,Italy,CM|CAM,72,29,0,72,Chiavari ,42.83,12.83
234747,24,69,77,1300000.0,2000.0,Przemyslaw Szyminski,Poland,RB|CB,68,26,0,73,Frosinone ,52.0,20.0
222461,23,69,76,1500000.0,4000.0,Rochinha,Portugal,RW|LW,72,25,1,75,Vitória Guimarães ,39.5,-8.0
223229,20,69,81,0.0,0.0,Cristian Manea,Romania,RB|CB,72,22,7,82,CFR Cluj ,46.0,25.0
235005,23,69,76,1200000.0,6000.0,Otar Kakabadze,Georgia,RB,68,25,1,74,FC Luzern ,42.0,43.5
175613,33,69,69,425000.0,4000.0,Jérémy Choplin,France,CB,68,35,1,68,Le Mans FC ,46.0,2.0
202238,25,69,71,1300000.0,6000.0,Muralha,Brazil,CDM|CM,69,27,0,70,Al Hazem ,-10.0,-55.0
227838,25,69,72,1300000.0,2000.0,Carlos Núñez,Uruguay,ST,65,28,0,65,Deportivo Pasto ,-33.0,-56.0
237566,23,69,75,1400000.0,2000.0,Kristoffer Zachariassen,Norway,CM,70,25,0,75,Rosenborg BK ,62.0,10.0
178430,34,69,69,300000.0,7000.0,Nicolas Frey,France,RB|LB,65,36,0,65,Chievo Verona ,46.0,2.0
182270,34,69,69,425000.0,1000.0,Wayne Sandilands,South Africa,GK,69,36,1,69,Orlando Pirates ,-29.0,24.0
219647,26,69,70,1300000.0,3000.0,Agustín Vuletich,Argentina,ST,67,28,0,67,Cúcuta Deportivo ,-34.0,-64.0
197376,27,68,69,1000000.0,4000.0,Clemens Fandrich,Germany,CM,70,29,0,70,FC Erzgebirge Aue ,51.0,9.0
212224,24,68,71,1100000.0,5000.0,Gonzalo Bueno,Uruguay,RW|LW,68,26,1,68,CD Universidad de Concepción ,-33.0,-56.0
189952,30,68,68,575000.0,7000.0,Korcan Çelikay,Turkey,GK,69,32,0,69,MKE Ankaragücü ,39.0,35.0
226050,21,68,81,1700000.0,9000.0,Cedric Teuchert,Germany,ST|RW,69,23,4,78,Hannover 96 ,51.0,9.0
164610,34,68,68,270000.0,3000.0,Jeff Larentowicz,United States,CDM|CM,68,36,0,68,Atlanta United ,38.0,-97.0
193794,20,68,77,1400000.0,7000.0,Villalibre,Spain,ST,71,22,2,78,Athletic Club ,40.0,-4.0
194050,31,68,68,550000.0,6000.0,Max Grün,Germany,GK,67,33,1,67,Borussia Mönchengladbach ,51.0,9.0
198147,28,68,68,700000.0,7000.0,Mark van der Maarel,Netherlands,RB|LB|CB,67,30,0,67,FC Utrecht ,52.5,5.75
240131,22,68,74,1200000.0,4000.0,Gabrielzinho,Brazil,RW|LW,70,24,1,76,Moreirense FC ,-10.0,-55.0
216068,29,68,68,700000.0,2000.0,Fabrizio Poli,Italy,CB,65,31,0,65,Chiavari ,42.83,12.83
156164,31,68,68,600000.0,5000.0,Martin Cranie,England,RB|CB,68,33,0,68,Luton Town ,54.0,-2.0
229380,33,68,68,525000.0,4000.0,David Rocha,Spain,CDM|CM,67,35,0,67,Extremadura UD ,40.0,-4.0
231428,23,68,76,1300000.0,16000.0,Filippo Bandinelli,Italy,CM,69,25,2,74,Empoli ,42.83,12.83
233988,34,68,68,250000.0,6000.0,Vágner Norteiro,Brazil,RB,68,24,0,68,Chapecoense ,-10.0,-55.0
229381,26,68,68,950000.0,1000.0,Pablo Rojas,Colombia,RM|LM,69,28,0,69,Once Caldas ,4.0,-72.0
240133,29,68,68,900000.0,10000.0,Malik Tchokounté,France,ST|CF,67,31,0,67,Stade Malherbe Caen ,46.0,2.0
217606,24,68,73,1200000.0,3000.0,Emmanuel Boateng,Ghana,RM|LM,66,26,2,67,D.C. United ,8.0,-2.0
190982,27,68,68,950000.0,4000.0,Alberto Perea,Spain,LM,69,29,1,69,Cádiz CF ,40.0,-4.0
210951,24,68,74,1200000.0,4000.0,Edison Flores,Peru,LM|CAM,70,26,6,72,D.C. United ,-10.0,-76.0
232711,21,68,76,1300000.0,4000.0,Jens Stage,Denmark,RM|CM,68,23,2,76,FC København ,56.0,10.0
203528,26,68,69,1100000.0,8000.0,Lass Bangoura,Guinea,RM|LM,65,28,1,65,CD Lugo ,11.0,-10.0
226568,19,68,82,0.0,0.0,Ianis Hagi,Romania,CAM,73,21,11,82,Rangers FC ,46.0,25.0
229640,21,68,77,1200000.0,4000.0,Mads Pedersen,Denmark,LB|LWB|LW,67,23,1,76,FC Zürich ,56.0,10.0
46857,36,68,68,280000.0,2000.0,Morten Gamst Pedersen,Norway,CM,68,38,0,68,Tromsø IL ,62.0,10.0
225034,23,68,79,1300000.0,4000.0,Michele Somma,Italy,CB,70,25,0,77,RC Deportivo ,42.83,12.83
186122,31,68,68,600000.0,6000.0,Byron Webster,England,CB,65,33,0,65,Carlisle United ,54.0,-2.0
156683,34,68,68,425000.0,3000.0,Samuel Holmén,Sweden,CM,68,36,0,68,IF Elfsborg ,62.0,15.0
239627,24,68,73,1200000.0,9000.0,Adam Zrelák,Slovakia,ST,69,26,1,72,1. FC Nürnberg ,48.67,19.5
199692,28,68,69,825000.0,5000.0,Hiram Mier,Mexico,RB|CB,70,30,2,70,Guadalajara ,23.0,-102.0
205068,27,68,70,725000.0,2000.0,Cristiano,Portugal,GK,67,29,1,68,Asocia?ia Fotbal Club Hermannstadt ,39.5,-8.0
220940,22,68,77,1400000.0,5000.0,Cameron Brannagan,England,CDM|CM,67,24,1,74,Oxford United ,54.0,-2.0
224524,26,68,72,950000.0,4000.0,Esteban Burgos,Argentina,CB,71,28,0,73,SD Eibar ,-34.0,-64.0
163340,32,68,68,725000.0,18000.0,Danny Graham,England,ST,68,34,1,68,Blackburn Rovers ,54.0,-2.0
224013,21,68,74,1200000.0,14000.0,Sergi Canós,Spain,RWB|RW|LW,70,23,3,76,Brentford ,40.0,-4.0
230413,26,68,68,775000.0,5000.0,Mauriçio Clerez,Brazil,CB,68,28,0,68,Goiás ,-10.0,-55.0
236301,22,68,77,1000000.0,6000.0,Koke Vegas,Spain,GK,70,24,0,78,Levante UD ,40.0,-4.0
179725,29,68,68,700000.0,4000.0,Joris Sainati,France,CB,68,31,0,68,FC Lorient ,46.0,2.0
206606,25,68,73,1200000.0,3000.0,Philipp Hofmann,Germany,ST,70,27,0,71,Karlsruher SC ,51.0,9.0
233998,30,68,68,575000.0,5000.0,Márcio Velinha,Brazil,GK,68,32,0,68,Chapecoense ,-10.0,-55.0
227600,21,68,76,1100000.0,6000.0,Joel Andersson,Sweden,RB|LB,69,23,1,76,FC Midtjylland ,62.0,15.0
215569,25,68,73,1000000.0,4000.0,Unai García,Spain,CB,71,27,1,73,CA Osasuna ,40.0,-4.0
221969,26,68,69,850000.0,4000.0,Filip Mladenovic,Serbia,LB,70,28,1,70,Lechia Gdansk ,44.0,21.0
202770,25,68,73,850000.0,14000.0,Connor Ripley,England,GK,66,27,1,70,Preston North End ,54.0,-2.0
212242,23,68,73,1200000.0,5000.0,Robert Andrich,Germany,CDM|CM,72,25,0,76,1. FC Union Berlin ,51.0,9.0
239378,20,68,78,1500000.0,6000.0,Kaj Sierhuis,Netherlands,ST,68,22,1,76,Stade de Reims ,52.5,5.75
214291,23,68,73,1000000.0,2000.0,Camilo Rodríguez,Chile,RB,67,25,0,72,CD Everton de Viña del Mar ,-30.0,-71.0
183315,35,68,68,210000.0,1000.0,David González,Colombia,GK,71,38,0,71,Deportivo Cali ,4.0,-72.0
240916,20,68,79,1400000.0,5000.0,Dejan Ljubicic,Austria,CB|CDM|CM,69,22,2,77,SK Rapid Wien ,47.33,13.33
219413,26,68,69,850000.0,2000.0,Edwin Velasco,Colombia,LB,69,28,1,69,América de Cali ,4.0,-72.0
241941,19,68,84,1700000.0,10000.0,Stanley Nsoki,France,LB|CB,70,21,9,79,OGC Nice ,46.0,2.0
184341,30,68,68,875000.0,2000.0,Riccardo Maniero,Italy,ST,69,32,1,69,Pescara ,42.83,12.83
219670,23,68,74,1000000.0,6000.0,Gonzalo Piovi,Argentina,LB|CB,68,25,0,73,Defensa y Justicia ,-34.0,-64.0
232214,23,68,76,1300000.0,2000.0,David Lemos,Colombia,ST|LM,69,25,1,75,Once Caldas ,4.0,-72.0
228887,27,68,70,875000.0,3000.0,Tomislav Mrcela,Australia,CB,67,29,0,67,Perth Glory ,-27.0,133.0
232728,28,68,68,700000.0,3000.0,Yutaka Yoshida,Japan,RB|LB|LM,69,30,0,69,Nagoya Grampus ,36.0,138.0
193304,30,68,68,650000.0,4000.0,Lukasz Burliga,Poland,RB,66,32,0,66,Wisla Kraków ,52.0,20.0
171033,29,68,69,700000.0,7000.0,Mikkel Andersen,Denmark,GK,68,31,0,68,FC Midtjylland ,56.0,10.0
202778,28,68,69,725000.0,5000.0,Ertaç Özbir,Turkey,GK,69,30,0,69,Gençlerbirligi SK ,39.0,35.0
225562,23,68,75,1300000.0,10000.0,Merquelanz,Spain,CAM|RW|LW,70,25,0,75,CD Mirandés ,40.0,-4.0
228378,22,68,76,1300000.0,6000.0,Antonino La Gumina,Italy,ST,68,24,2,75,Sampdoria ,42.83,12.83
231706,24,68,70,1100000.0,2000.0,Kevin Londoño,Colombia,RM,68,26,1,69,Once Caldas ,4.0,-72.0
201243,27,68,68,950000.0,2000.0,Andrea La Mantia,Italy,ST,70,29,2,70,Empoli ,42.83,12.83
237595,20,68,79,1300000.0,15000.0,Marco Friedl,Austria,LB|CB,68,22,0,75,SV Werder Bremen ,47.33,13.33
244251,27,68,69,1000000.0,8000.0,Alon Turgeman,Israel,ST,68,29,0,68,Wisla Kraków ,31.5,34.75
245275,21,68,77,1400000.0,11000.0,Toma Bašic,Croatia,CDM|CM,73,23,2,80,FC Girondins de Bordeaux ,45.17,15.5
190491,26,68,71,925000.0,3000.0,Ruben Gabrielsen,Norway,CB,70,28,0,72,Toulouse Football Club ,62.0,10.0
211228,23,68,73,1200000.0,12000.0,Matt Palmer,England,CM,63,25,0,66,Swindon Town ,54.0,-2.0
216860,20,68,75,1300000.0,6000.0,Václav Cerny,Czech Republic,RW|LW,67,22,2,73,FC Utrecht ,49.75,15.5
223004,26,68,71,1100000.0,5000.0,Jon Nolan,England,CM|CAM,67,28,1,67,Ipswich Town ,54.0,-2.0
228892,26,68,70,875000.0,8000.0,Ignacio Rivero,Uruguay,CDM|RM|CM,70,28,1,70,Club Tijuana ,-33.0,-56.0
237340,23,68,72,1200000.0,4000.0,Carlinhos Junior,Brazil,ST|RW|LW,71,25,2,75,Shimizu S-Pulse ,-10.0,-55.0
242716,22,68,77,1400000.0,3000.0,Corey Baird,United States,ST|LM|LW,68,24,0,73,Real Salt Lake ,38.0,-97.0
178461,30,68,68,825000.0,6000.0,Janus Drachmann,Denmark,CDM|CM,68,32,0,68,Odense Boldklub ,56.0,10.0
224798,23,68,77,1400000.0,3000.0,Romain Gall,United States,RM|LM,66,25,0,69,Stabæk Fotball ,38.0,-97.0
234014,34,68,68,450000.0,7000.0,Jorgino Baumer,Brazil,CAM,68,24,0,68,Chapecoense ,-10.0,-55.0
209695,23,68,75,1300000.0,8000.0,Eugeni,Spain,LM|CM|CAM,72,26,3,77,SD Huesca ,40.0,-4.0
245279,21,68,80,1400000.0,28000.0,Reguilón,Spain,LB|LM,80,23,44,87,Sevilla FC ,40.0,-4.0
144160,32,68,68,525000.0,5000.0,Tolgahan Acar,Turkey,GK,69,34,1,69,Denizlispor ,39.0,35.0
212000,23,68,74,1200000.0,8000.0,Erich Berko,Germany,ST|RM|LM,68,25,1,73,SV Darmstadt 98 ,51.0,9.0
215328,25,68,72,975000.0,6000.0,Gastón Gil Romero,Argentina,CDM|CM,67,27,0,70,Club Atlético Aldosivi ,-34.0,-64.0
210209,31,68,68,800000.0,16000.0,Muhannad Asiri,Saudi Arabia,ST,66,33,0,66,Al Ahli ,25.0,45.0
221473,21,68,80,1600000.0,4000.0,Francisco Arancibia,Chile,LM|RW|LW,68,23,1,77,CD O'Higgins ,-30.0,-71.0
222497,20,68,78,1500000.0,4000.0,Yerko Leiva,Chile,RM|CM|CAM,69,22,1,79,Club Necaxa ,-30.0,-71.0
227617,23,68,74,1200000.0,7000.0,Lamin Jallow,Gambia,ST|RW|LW,69,26,1,74,Salerno ,13.47,-16.57
228897,28,68,68,700000.0,6000.0,Mickaël Alphonse,France,RB|LB,68,31,0,68,Dijon FCO ,46.0,2.0
231713,22,68,79,1500000.0,2000.0,Kevin Salazar,Colombia,CAM,66,24,0,73,La Equidad ,4.0,-72.0
175393,33,68,68,0.0,0.0,Juan Carlos Arce,Bolivia,ST|RM|CAM,69,35,2,69,Club Bolívar ,-17.0,-65.0
211234,23,68,75,1300000.0,3000.0,Enzo Zidane,France,CDM|CM|CAM,65,25,4,70,UD Almería ,46.0,2.0
211746,26,68,70,1100000.0,8000.0,Rico Benatelli,Germany,CDM|CM,68,28,0,68,FC St. Pauli ,51.0,9.0
230178,26,68,68,750000.0,5000.0,Fredinho Mutto,Brazil,LB,68,28,0,68,Bahia ,-10.0,-55.0
244258,31,68,68,550000.0,1000.0,Danijel Zagorac,Croatia,GK,67,33,0,67,Dinamo Zagreb ,45.17,15.5
189730,28,68,68,900000.0,2000.0,Francesco Di Tacchio,Italy,CDM|CM,67,30,1,67,Salerno ,42.83,12.83
173859,29,68,68,900000.0,15000.0,Sam Baldock,England,ST,67,31,1,67,Reading ,54.0,-2.0
242467,27,68,68,950000.0,1000.0,Diego Valdés,Colombia,ST,70,29,0,70,Independiente Santa Fe ,4.0,-72.0
193827,30,68,68,875000.0,6000.0,Teerasil Dangda,Thailand,ST|LW,69,32,1,69,Shimizu S-Pulse ,15.0,100.0
234789,20,68,78,1300000.0,3000.0,Yan Brice Eteki,Cameroon,CDM|CM,72,22,0,81,Granada CF ,6.0,12.0
172837,30,68,68,575000.0,2000.0,Enrico Alfonso,Italy,GK,70,32,0,70,Brescia ,42.83,12.83
234022,34,68,68,450000.0,6000.0,Adrián Maideira,Brazil,CAM,68,24,0,68,Goiás ,-10.0,-55.0
234790,20,68,77,1100000.0,3000.0,Soriano,Spain,GK,70,22,0,77,CD Leganés ,40.0,-4.0
202535,27,68,68,950000.0,10000.0,Thorsten Röcher,Austria,ST|LM|LW,70,29,0,70,SK Sturm Graz ,47.33,13.33
204071,28,68,68,900000.0,4000.0,Gerard Badía,Spain,RM|LM,68,30,0,68,Piast Gliwice ,40.0,-4.0
233767,19,68,81,1500000.0,3000.0,Sofiane Alakouch,France,RB,73,22,3,81,Nîmes Olympique ,46.0,2.0
205096,26,68,71,925000.0,5000.0,Bjarne Thoelke,Germany,CB,67,28,0,69,FC Admira Wacker Mödling ,51.0,9.0
233512,26,68,70,875000.0,1000.0,Alin To?ca,Romania,LB|CB,69,28,0,70,Gazisehir Gaziantep Futbol Kulübü ,46.0,25.0
236072,34,68,68,250000.0,6000.0,Daniel Mestrança,Brazil,LB|LM,68,24,0,68,Avaí ,-10.0,-55.0
240168,25,68,73,1200000.0,7000.0,Junior Arias,Uruguay,ST,70,27,0,73,Club Atlético Banfield ,-33.0,-56.0
199721,27,68,71,750000.0,15000.0,Mathieu Gorgelin,France,GK,70,29,0,70,Havre Athletic Club ,46.0,2.0
219177,23,68,73,1200000.0,16000.0,Jorge Grant,England,LM|CAM,66,25,1,69,Lincoln City ,54.0,-2.0
220201,22,68,76,1300000.0,2000.0,Iván Ledezma,Chile,CM|CAM,69,25,0,75,Audax Italiano ,-30.0,-71.0
234025,26,68,68,950000.0,7000.0,Davide Eustáquio,Brazil,CAM,69,28,0,69,Santos ,-10.0,-55.0
200746,24,68,71,1100000.0,5000.0,John Lundstram,England,CM,75,26,4,78,Sheffield United ,54.0,-2.0
204842,25,68,74,875000.0,5000.0,Yanick Brecher,Switzerland,GK,68,27,0,72,FC Zürich ,47.0,8.0
209194,29,68,68,700000.0,5000.0,Sebastian Nachreiner,Germany,RB|CB,69,31,0,69,SSV Jahn Regensburg ,51.0,9.0
188202,27,68,70,725000.0,6000.0,Yannick Thoelen,Belgium,GK,68,30,0,69,KV Mechelen ,50.83,4.0
200235,26,68,69,1100000.0,5000.0,Mitchell te Vrede,Netherlands,ST,67,28,0,67,Al Fateh ,52.5,5.75
207660,24,68,71,950000.0,3000.0,Dominik Wydra,Austria,CB|CDM,67,26,0,68,FC Erzgebirge Aue ,47.33,13.33
207916,23,68,74,1200000.0,9000.0,Lasse Vigen,Denmark,CDM|CM,67,25,0,72,Brøndby IF ,56.0,10.0
210476,24,68,72,825000.0,5000.0,Markus Kuster,Austria,GK,67,26,0,70,SV Mattersburg ,47.33,13.33
224812,25,68,71,1100000.0,1000.0,Sergiy Bolbat,Ukraine,RB,66,27,0,69,Shakhtar Donetsk ,49.0,32.0
226604,21,68,80,1600000.0,1000.0,Diego Valoyes,Colombia,ST|LM,67,23,1,74,Club Atlético Talleres ,4.0,-72.0
234284,25,68,71,1100000.0,2000.0,Cebio Soukou,Benin,ST|RW,69,27,0,69,DSC Arminia Bielefeld ,9.5,2.25
234029,26,68,68,975000.0,7000.0,Jonaldo Santoso,Brazil,ST,68,28,0,68,Avaí ,-10.0,-55.0
198702,24,68,72,1100000.0,2000.0,Kristoffer Barmen,Norway,CM,67,26,0,70,SK Brann ,62.0,10.0
212014,32,68,68,500000.0,3000.0,Ricardo Nunes,South Africa,LB,66,34,2,66,Pogon Szczecin ,-29.0,24.0
215598,23,68,74,1200000.0,26000.0,Shani Tarashaj,Switzerland,LM|CAM,65,25,0,68,FC Emmen ,47.0,8.0
204847,24,68,73,1000000.0,9000.0,Todd Kane,England,RWB|RB|RW,68,26,1,70,Queens Park Rangers ,54.0,-2.0
214575,28,68,70,850000.0,2000.0,Luis Payares,Colombia,LB|CB,68,30,0,68,Once Caldas ,4.0,-72.0
192559,26,68,71,925000.0,3000.0,Gerrit Nauber,Germany,CB,70,28,1,71,SV Sandhausen ,51.0,9.0
204080,30,68,68,875000.0,2000.0,Adriano Montalto,Italy,ST|LW,66,32,0,66,Venezia ,42.83,12.83
208432,28,68,69,825000.0,3000.0,Tom Pettersson,Sweden,LB|CB,67,30,2,67,FC Cincinnati ,62.0,15.0
214320,31,68,68,775000.0,2000.0,Felipe Flores,Chile,LM|LW,69,33,1,69,CD Antofagasta ,-30.0,-71.0
220720,23,68,75,925000.0,4000.0,Andrea Fulignati,Italy,GK,66,25,0,70,Perugia ,42.83,12.83
156464,32,68,68,525000.0,12000.0,Richard Wood,England,CB,66,35,0,66,Rotherham United ,54.0,-2.0
201265,27,68,68,950000.0,6000.0,Nicklas Helenius,Denmark,ST,67,29,0,67,Aarhus AGF ,56.0,10.0
204849,24,68,75,1300000.0,11000.0,Marco Bueno,Mexico,ST|CAM,66,26,2,69,Club Deportivo Oriente Petrolero ,23.0,-102.0
217649,29,68,68,600000.0,2000.0,Shuichi Gonda,Japan,GK,68,31,0,68,Portimonense SC ,36.0,138.0
198962,32,68,68,525000.0,8000.0,Raïs M'Bolhi,Algeria,GK,71,34,2,71,Ettifaq FC ,28.0,3.0
205874,29,68,68,600000.0,6000.0,Ferhat Kaplan,Turkey,GK,68,31,0,68,Antalyaspor ,39.0,35.0
203315,27,68,69,825000.0,9000.0,Georg Teigl,Austria,RWB|RB|RM|RW,68,29,0,68,FC Augsburg ,47.33,13.33
229171,23,68,74,1200000.0,12000.0,Kenny Prince Redondo,Germany,LM|LW,67,25,0,68,SpVgg Greuther Fürth ,51.0,9.0
203060,24,68,73,1200000.0,4000.0,Josh Vela,England,CM|CAM,65,26,0,68,Shrewsbury ,54.0,-2.0
146996,34,68,68,375000.0,3000.0,Rubén,Spain,GK,73,36,1,73,CA Osasuna ,40.0,-4.0
215092,34,68,68,270000.0,2000.0,Mauricio Zenteno,Chile,CB,67,36,0,67,Deportes Iquique ,-30.0,-71.0
230196,34,68,68,250000.0,5000.0,Anselmo Meirás,Brazil,RB,68,24,0,68,Bahia ,-10.0,-55.0
242997,19,68,81,1700000.0,6000.0,Linton Maina,Germany,RM|LM|LW,71,21,9,84,Hannover 96 ,51.0,9.0
187701,27,68,68,750000.0,4000.0,George Corral,Mexico,RB,67,30,0,67,Gallos Blancos de Querétaro ,23.0,-102.0
201526,25,68,70,1100000.0,13000.0,Uffe Bech,Denmark,ST|RM|LM,69,27,0,69,Panathinaikos FC ,56.0,10.0
201271,27,68,68,950000.0,6000.0,Jakob Ankersen,Denmark,LM|LW,69,29,0,69,Aarhus AGF ,56.0,10.0
243000,25,68,69,0.0,0.0,Nicu?or Bancu,Romania,LB,70,27,2,71,U Craiova 1948 Club Sportiv ,46.0,25.0
216377,29,68,68,900000.0,12000.0,Stefan Kutschke,Germany,ST,68,31,0,68,FC Ingolstadt 04 ,51.0,9.0
242489,21,68,77,1400000.0,5000.0,Pejiño,Spain,RM|LM,68,24,2,76,Sevilla FC ,40.0,-4.0
178233,29,68,68,850000.0,4000.0,Arnaud Djoum,Cameroon,LM|CM,70,31,0,70,Al Raed ,6.0,12.0
211514,24,68,72,975000.0,5000.0,Reece James,England,LB,68,26,2,71,Doncaster Rovers ,54.0,-2.0
214330,28,68,68,900000.0,2000.0,Maicol Balanta,Colombia,RM|CAM,67,30,0,67,Independiente Medellín ,4.0,-72.0
159034,32,68,68,525000.0,2000.0,Steven Taylor,England,CB,71,34,2,71,Wellington Phoenix ,54.0,-2.0
193850,29,68,68,675000.0,2000.0,Marco Calderoni,Italy,LB,71,31,3,71,Lecce ,42.83,12.83
202043,25,68,72,1200000.0,3000.0,Karl Holmberg,Sweden,ST|CF,68,27,0,69,Djurgårdens IF ,62.0,15.0
214331,31,68,68,800000.0,2000.0,Luis Carlos Ruiz,Colombia,ST,67,33,0,67,Junior FC ,4.0,-72.0
224315,25,68,71,1100000.0,7000.0,Luca Paganini,Italy,RM|CM,70,27,2,71,Frosinone ,42.83,12.83
210492,28,68,68,725000.0,14000.0,Abdulaziz Al Jebreen,Saudi Arabia,CDM|CM,67,30,0,67,Al Nassr ,25.0,45.0
212540,27,68,69,850000.0,3000.0,Scott Caldwell,United States,CDM|CM,65,29,0,65,New England Revolution ,38.0,-97.0
228668,28,68,68,925000.0,19000.0,Matty Taylor,England,ST,68,30,0,68,Oxford United ,54.0,-2.0
199741,27,68,68,950000.0,17000.0,Collin Quaner,Germany,ST|RM,67,29,1,67,Huddersfield Town ,51.0,9.0
203069,25,68,71,1100000.0,6000.0,Ryan Tunnicliffe,England,CDM|CM,66,27,0,67,Luton Town ,54.0,-2.0
225341,24,68,73,1000000.0,4000.0,David García,Spain,CB,73,26,2,77,CA Osasuna ,40.0,-4.0
230205,34,68,68,250000.0,6000.0,Nosberto Vila,Brazil,RWB|RB|RM|RW,68,24,0,68,Avaí ,-10.0,-55.0
185149,29,68,68,0.0,0.0,Jan Koprivec,Slovenia,GK,66,32,0,66,Kilmarnock ,46.0,15.0
233790,23,68,76,1100000.0,2000.0,Thiago Martins,Brazil,CB,71,25,1,74,Yokohama F·Marinos ,-10.0,-55.0
225855,22,68,74,1200000.0,7000.0,Antonin Bobichon,France,LM|CM,72,24,0,78,Angers SCO ,46.0,2.0
228415,23,68,77,1200000.0,5000.0,Leonardo Godoy,Argentina,RWB|RB|RW,72,25,1,77,Club Atlético Talleres ,-34.0,-64.0
222528,22,68,79,1500000.0,5000.0,Lynden Gooch,United States,RW|LW,67,24,0,72,Sunderland ,38.0,-97.0
210241,28,68,68,700000.0,7000.0,Daniel Buballa,Germany,LB|CB,69,30,0,69,FC St. Pauli ,51.0,9.0
206402,33,68,68,450000.0,3000.0,Matúš Putnocky,Slovakia,GK,68,35,0,68,Slask Wroclaw ,48.67,19.5
230210,34,68,68,270000.0,8000.0,Eder Pinhanços,Brazil,LB|CB,68,24,0,68,Botafogo ,-10.0,-55.0
230978,20,68,77,1400000.0,26000.0,Taiwo Awoniyi,Nigeria,ST,70,22,2,79,1. FSV Mainz 05 ,10.0,8.0
232770,21,68,80,1600000.0,9000.0,Santiago Colombatto,Argentina,CDM|CM,69,23,0,75,Sint-Truidense VV ,-34.0,-64.0
237122,22,68,78,1200000.0,5000.0,Tomás Guidara,Argentina,RWB|RB|RW,71,24,1,77,Vélez Sarsfield ,-34.0,-64.0
212035,25,68,73,1200000.0,4000.0,Jérémie Bela,France,ST|RM|LM,73,27,1,73,Birmingham City ,46.0,2.0
